source_id,source_type,relation,properties,target_id,target_type
CID_323,Phytochemical,interacts_with,,1268,Target
CID_323,Phytochemical,interacts_with,,134,Target
CID_323,Phytochemical,interacts_with,,135,Target
CID_323,Phytochemical,interacts_with,,140,Target
CID_323,Phytochemical,interacts_with,,1432,Target
CID_323,Phytochemical,interacts_with,,146,Target
CID_323,Phytochemical,interacts_with,,150,Target
CID_323,Phytochemical,interacts_with,,1504,Target
CID_323,Phytochemical,interacts_with,,151,Target
CID_323,Phytochemical,interacts_with,,1511,Target
CID_323,Phytochemical,interacts_with,,152,Target
CID_323,Phytochemical,interacts_with,,153,Target
CID_323,Phytochemical,interacts_with,,154,Target
CID_323,Phytochemical,interacts_with,,1544,Target
CID_323,Phytochemical,interacts_with,,1548,Target
CID_323,Phytochemical,interacts_with,,155,Target
CID_323,Phytochemical,interacts_with,,1557,Target
CID_323,Phytochemical,interacts_with,,1559,Target
CID_323,Phytochemical,interacts_with,,1565,Target
CID_323,Phytochemical,interacts_with,,1571,Target
CID_323,Phytochemical,interacts_with,,1576,Target
CID_323,Phytochemical,interacts_with,,1812,Target
CID_323,Phytochemical,interacts_with,,1813,Target
CID_323,Phytochemical,interacts_with,,1814,Target
CID_323,Phytochemical,interacts_with,,1815,Target
CID_323,Phytochemical,interacts_with,,186,Target
CID_323,Phytochemical,interacts_with,,1909,Target
CID_323,Phytochemical,interacts_with,,1956,Target
CID_323,Phytochemical,interacts_with,,1991,Target
CID_323,Phytochemical,interacts_with,,2064,Target
CID_323,Phytochemical,interacts_with,,2099,Target
CID_323,Phytochemical,interacts_with,,2100,Target
CID_323,Phytochemical,interacts_with,,213,Target
CID_323,Phytochemical,interacts_with,,231,Target
CID_323,Phytochemical,interacts_with,,2321,Target
CID_323,Phytochemical,interacts_with,,23621,Target
CID_323,Phytochemical,interacts_with,,23632,Target
CID_323,Phytochemical,interacts_with,,2534,Target
CID_323,Phytochemical,interacts_with,,2581,Target
CID_323,Phytochemical,interacts_with,,2597,Target
CID_323,Phytochemical,interacts_with,,28234,Target
CID_323,Phytochemical,interacts_with,,2908,Target
CID_323,Phytochemical,interacts_with,,3156,Target
CID_323,Phytochemical,interacts_with,,3269,Target
CID_323,Phytochemical,interacts_with,,3274,Target
CID_323,Phytochemical,interacts_with,,3356,Target
CID_323,Phytochemical,interacts_with,,3357,Target
CID_323,Phytochemical,interacts_with,,3358,Target
CID_323,Phytochemical,interacts_with,,3362,Target
CID_323,Phytochemical,interacts_with,,3577,Target
CID_323,Phytochemical,interacts_with,,3579,Target
CID_323,Phytochemical,interacts_with,,367,Target
CID_323,Phytochemical,interacts_with,,3757,Target
CID_323,Phytochemical,interacts_with,,377677,Target
CID_323,Phytochemical,interacts_with,,3932,Target
CID_323,Phytochemical,interacts_with,,4000,Target
CID_323,Phytochemical,interacts_with,,4128,Target
CID_323,Phytochemical,interacts_with,,4154,Target
CID_323,Phytochemical,interacts_with,,4159,Target
CID_323,Phytochemical,interacts_with,,4160,Target
CID_323,Phytochemical,interacts_with,,4161,Target
CID_323,Phytochemical,interacts_with,,4170,Target
CID_323,Phytochemical,interacts_with,,43,Target
CID_323,Phytochemical,interacts_with,,4312,Target
CID_323,Phytochemical,interacts_with,,4318,Target
CID_323,Phytochemical,interacts_with,,4780,Target
CID_323,Phytochemical,interacts_with,,4886,Target
CID_323,Phytochemical,interacts_with,,4887,Target
CID_323,Phytochemical,interacts_with,,4985,Target
CID_323,Phytochemical,interacts_with,,4986,Target
CID_323,Phytochemical,interacts_with,,4988,Target
CID_323,Phytochemical,interacts_with,,552,Target
CID_323,Phytochemical,interacts_with,,5530,Target
CID_323,Phytochemical,interacts_with,,55775,Target
CID_323,Phytochemical,interacts_with,,5578,Target
CID_323,Phytochemical,interacts_with,,5594,Target
CID_323,Phytochemical,interacts_with,,5595,Target
CID_323,Phytochemical,interacts_with,,5644,Target
CID_323,Phytochemical,interacts_with,,5724,Target
CID_323,Phytochemical,interacts_with,,5742,Target
CID_323,Phytochemical,interacts_with,,5743,Target
CID_323,Phytochemical,interacts_with,,5788,Target
CID_323,Phytochemical,interacts_with,,624,Target
CID_323,Phytochemical,interacts_with,,6530,Target
CID_323,Phytochemical,interacts_with,,6531,Target
CID_323,Phytochemical,interacts_with,,6532,Target
CID_323,Phytochemical,interacts_with,,6652,Target
CID_323,Phytochemical,interacts_with,,6865,Target
CID_323,Phytochemical,interacts_with,,6869,Target
CID_323,Phytochemical,interacts_with,,6916,Target
CID_323,Phytochemical,interacts_with,,7068,Target
CID_323,Phytochemical,interacts_with,,729230,Target
CID_323,Phytochemical,interacts_with,,7398,Target
CID_323,Phytochemical,interacts_with,,7433,Target
CID_323,Phytochemical,interacts_with,,7514,Target
CID_323,Phytochemical,interacts_with,,759,Target
CID_323,Phytochemical,interacts_with,,760,Target
CID_323,Phytochemical,interacts_with,,761,Target
CID_323,Phytochemical,interacts_with,,762,Target
CID_323,Phytochemical,interacts_with,,763,Target
CID_323,Phytochemical,interacts_with,,765,Target
CID_323,Phytochemical,interacts_with,,766,Target
CID_323,Phytochemical,interacts_with,,768,Target
CID_323,Phytochemical,interacts_with,,771,Target
CID_323,Phytochemical,interacts_with,,799,Target
CID_323,Phytochemical,interacts_with,,834,Target
CID_323,Phytochemical,interacts_with,,8647,Target
CID_323,Phytochemical,interacts_with,,865,Target
CID_323,Phytochemical,interacts_with,,8654,Target
CID_323,Phytochemical,interacts_with,,886,Target
CID_323,Phytochemical,interacts_with,,9971,Target
Aegle marmelos,SHD,contains_chemical,part:Bark,CID_1550607,Phytochemical
CID_1550607,Phytochemical,interacts_with,,10919,Target
CID_1550607,Phytochemical,interacts_with,,10951,Target
CID_1550607,Phytochemical,interacts_with,,126328,Target
CID_1550607,Phytochemical,interacts_with,,1576,Target
CID_1550607,Phytochemical,interacts_with,,216,Target
CID_1550607,Phytochemical,interacts_with,,23435,Target
CID_1550607,Phytochemical,interacts_with,,23621,Target
CID_1550607,Phytochemical,interacts_with,,246,Target
CID_1550607,Phytochemical,interacts_with,,25915,Target
CID_1550607,Phytochemical,interacts_with,,26013,Target
CID_1550607,Phytochemical,interacts_with,,2629,Target
CID_1550607,Phytochemical,interacts_with,,2717,Target
CID_1550607,Phytochemical,interacts_with,,2740,Target
CID_1550607,Phytochemical,interacts_with,,29078,Target
CID_1550607,Phytochemical,interacts_with,,29994,Target
CID_1550607,Phytochemical,interacts_with,,3028,Target
CID_1550607,Phytochemical,interacts_with,,3248,Target
CID_1550607,Phytochemical,interacts_with,,374291,Target
CID_1550607,Phytochemical,interacts_with,,390245,Target
CID_1550607,Phytochemical,interacts_with,,4088,Target
CID_1550607,Phytochemical,interacts_with,,4137,Target
CID_1550607,Phytochemical,interacts_with,,4535,Target
CID_1550607,Phytochemical,interacts_with,,4536,Target
CID_1550607,Phytochemical,interacts_with,,4537,Target
CID_1550607,Phytochemical,interacts_with,,4538,Target
CID_1550607,Phytochemical,interacts_with,,4539,Target
CID_1550607,Phytochemical,interacts_with,,4540,Target
CID_1550607,Phytochemical,interacts_with,,4541,Target
CID_1550607,Phytochemical,interacts_with,,4543,Target
CID_1550607,Phytochemical,interacts_with,,4694,Target
CID_1550607,Phytochemical,interacts_with,,4695,Target
CID_1550607,Phytochemical,interacts_with,,4696,Target
CID_1550607,Phytochemical,interacts_with,,4697,Target
CID_1550607,Phytochemical,interacts_with,,4698,Target
CID_1550607,Phytochemical,interacts_with,,4700,Target
CID_1550607,Phytochemical,interacts_with,,4701,Target
CID_1550607,Phytochemical,interacts_with,,4702,Target
CID_1550607,Phytochemical,interacts_with,,4704,Target
CID_1550607,Phytochemical,interacts_with,,4705,Target
CID_1550607,Phytochemical,interacts_with,,4706,Target
CID_1550607,Phytochemical,interacts_with,,4707,Target
CID_1550607,Phytochemical,interacts_with,,4708,Target
CID_1550607,Phytochemical,interacts_with,,4709,Target
CID_1550607,Phytochemical,interacts_with,,4710,Target
CID_1550607,Phytochemical,interacts_with,,4711,Target
CID_1550607,Phytochemical,interacts_with,,4712,Target
CID_1550607,Phytochemical,interacts_with,,4713,Target
CID_1550607,Phytochemical,interacts_with,,4714,Target
CID_1550607,Phytochemical,interacts_with,,4715,Target
CID_1550607,Phytochemical,interacts_with,,4716,Target
CID_1550607,Phytochemical,interacts_with,,4717,Target
CID_1550607,Phytochemical,interacts_with,,4718,Target
CID_1550607,Phytochemical,interacts_with,,4719,Target
CID_1550607,Phytochemical,interacts_with,,472,Target
CID_1550607,Phytochemical,interacts_with,,4720,Target
CID_1550607,Phytochemical,interacts_with,,4722,Target
CID_1550607,Phytochemical,interacts_with,,4723,Target
CID_1550607,Phytochemical,interacts_with,,4724,Target
CID_1550607,Phytochemical,interacts_with,,4725,Target
CID_1550607,Phytochemical,interacts_with,,4726,Target
CID_1550607,Phytochemical,interacts_with,,4728,Target
CID_1550607,Phytochemical,interacts_with,,4729,Target
CID_1550607,Phytochemical,interacts_with,,4731,Target
CID_1550607,Phytochemical,interacts_with,,51053,Target
CID_1550607,Phytochemical,interacts_with,,51079,Target
CID_1550607,Phytochemical,interacts_with,,51103,Target
CID_1550607,Phytochemical,interacts_with,,5429,Target
CID_1550607,Phytochemical,interacts_with,,54539,Target
CID_1550607,Phytochemical,interacts_with,,5468,Target
CID_1550607,Phytochemical,interacts_with,,55775,Target
CID_1550607,Phytochemical,interacts_with,,5594,Target
CID_1550607,Phytochemical,interacts_with,,55967,Target
CID_1550607,Phytochemical,interacts_with,,56901,Target
CID_1550607,Phytochemical,interacts_with,,5745,Target
CID_1550607,Phytochemical,interacts_with,,6609,Target
CID_1550607,Phytochemical,interacts_with,,7398,Target
CID_1550607,Phytochemical,interacts_with,,865,Target
CID_1550607,Phytochemical,interacts_with,,8989,Target
CID_1550607,Phytochemical,interacts_with,,91942,Target
CID_1550607,Phytochemical,interacts_with,,9682,Target
CID_1550607,Phytochemical,interacts_with,,9971,Target
Aegle marmelos,SHD,contains_chemical,part:Bark,CID_334704,Phytochemical
CID_334704,Phytochemical,interacts_with,,10599,Target
CID_334704,Phytochemical,interacts_with,,1588,Target
CID_334704,Phytochemical,interacts_with,,23621,Target
CID_334704,Phytochemical,interacts_with,,28234,Target
CID_334704,Phytochemical,interacts_with,,43,Target
Aegle marmelos,SHD,contains_chemical,part:Bark,CID_6450230,Phytochemical
CID_6450230,Phytochemical,interacts_with,,126328,Target
CID_6450230,Phytochemical,interacts_with,,25915,Target
CID_6450230,Phytochemical,interacts_with,,29078,Target
CID_6450230,Phytochemical,interacts_with,,374291,Target
CID_6450230,Phytochemical,interacts_with,,4535,Target
CID_6450230,Phytochemical,interacts_with,,4536,Target
CID_6450230,Phytochemical,interacts_with,,4537,Target
CID_6450230,Phytochemical,interacts_with,,4538,Target
CID_6450230,Phytochemical,interacts_with,,4539,Target
CID_6450230,Phytochemical,interacts_with,,4540,Target
CID_6450230,Phytochemical,interacts_with,,4541,Target
CID_6450230,Phytochemical,interacts_with,,4694,Target
CID_6450230,Phytochemical,interacts_with,,4695,Target
CID_6450230,Phytochemical,interacts_with,,4696,Target
CID_6450230,Phytochemical,interacts_with,,4697,Target
CID_6450230,Phytochemical,interacts_with,,4698,Target
CID_6450230,Phytochemical,interacts_with,,4700,Target
CID_6450230,Phytochemical,interacts_with,,4701,Target
CID_6450230,Phytochemical,interacts_with,,4702,Target
CID_6450230,Phytochemical,interacts_with,,4704,Target
CID_6450230,Phytochemical,interacts_with,,4705,Target
CID_6450230,Phytochemical,interacts_with,,4706,Target
CID_6450230,Phytochemical,interacts_with,,4707,Target
CID_6450230,Phytochemical,interacts_with,,4708,Target
CID_6450230,Phytochemical,interacts_with,,4709,Target
CID_6450230,Phytochemical,interacts_with,,4710,Target
CID_6450230,Phytochemical,interacts_with,,4711,Target
CID_6450230,Phytochemical,interacts_with,,4712,Target
CID_6450230,Phytochemical,interacts_with,,4713,Target
CID_6450230,Phytochemical,interacts_with,,4714,Target
CID_6450230,Phytochemical,interacts_with,,4715,Target
CID_6450230,Phytochemical,interacts_with,,4716,Target
CID_6450230,Phytochemical,interacts_with,,4717,Target
CID_6450230,Phytochemical,interacts_with,,4718,Target
CID_6450230,Phytochemical,interacts_with,,4719,Target
CID_6450230,Phytochemical,interacts_with,,4720,Target
CID_6450230,Phytochemical,interacts_with,,4722,Target
CID_6450230,Phytochemical,interacts_with,,4723,Target
CID_6450230,Phytochemical,interacts_with,,4724,Target
CID_6450230,Phytochemical,interacts_with,,4725,Target
CID_6450230,Phytochemical,interacts_with,,4726,Target
CID_6450230,Phytochemical,interacts_with,,4728,Target
CID_6450230,Phytochemical,interacts_with,,4729,Target
CID_6450230,Phytochemical,interacts_with,,4731,Target
CID_6450230,Phytochemical,interacts_with,,51079,Target
CID_6450230,Phytochemical,interacts_with,,51103,Target
CID_6450230,Phytochemical,interacts_with,,54539,Target
CID_6450230,Phytochemical,interacts_with,,55775,Target
CID_6450230,Phytochemical,interacts_with,,55967,Target
CID_6450230,Phytochemical,interacts_with,,56901,Target
CID_6450230,Phytochemical,interacts_with,,6609,Target
CID_6450230,Phytochemical,interacts_with,,7157,Target
CID_6450230,Phytochemical,interacts_with,,79915,Target
CID_6450230,Phytochemical,interacts_with,,91942,Target
Aegle marmelos,SHD,contains_chemical,part:Bark,CID_6760,Phytochemical
CID_6760,Phytochemical,interacts_with,,10411,Target
CID_6760,Phytochemical,interacts_with,,1544,Target
CID_6760,Phytochemical,interacts_with,,1557,Target
CID_6760,Phytochemical,interacts_with,,1565,Target
CID_6760,Phytochemical,interacts_with,,1576,Target
CID_6760,Phytochemical,interacts_with,,216,Target
CID_6760,Phytochemical,interacts_with,,2648,Target
CID_6760,Phytochemical,interacts_with,,3028,Target
CID_6760,Phytochemical,interacts_with,,3248,Target
CID_6760,Phytochemical,interacts_with,,390245,Target
CID_6760,Phytochemical,interacts_with,,4000,Target
CID_6760,Phytochemical,interacts_with,,4154,Target
CID_6760,Phytochemical,interacts_with,,4297,Target
CID_6760,Phytochemical,interacts_with,,43,Target
CID_6760,Phytochemical,interacts_with,,51053,Target
CID_6760,Phytochemical,interacts_with,,55775,Target
CID_6760,Phytochemical,interacts_with,,7157,Target
CID_6760,Phytochemical,interacts_with,,7253,Target
CID_6760,Phytochemical,interacts_with,,79915,Target
Aegle marmelos,SHD,contains_chemical,part:Bark,CID_5281426,Phytochemical
CID_5281426,Phytochemical,interacts_with,,10073,Target
CID_5281426,Phytochemical,interacts_with,,10257,Target
CID_5281426,Phytochemical,interacts_with,,10599,Target
CID_5281426,Phytochemical,interacts_with,,10941,Target
CID_5281426,Phytochemical,interacts_with,,10951,Target
CID_5281426,Phytochemical,interacts_with,,1244,Target
CID_5281426,Phytochemical,interacts_with,,216,Target
CID_5281426,Phytochemical,interacts_with,,2237,Target
CID_5281426,Phytochemical,interacts_with,,231,Target
CID_5281426,Phytochemical,interacts_with,,23621,Target
CID_5281426,Phytochemical,interacts_with,,2548,Target
CID_5281426,Phytochemical,interacts_with,,2597,Target
CID_5281426,Phytochemical,interacts_with,,2629,Target
CID_5281426,Phytochemical,interacts_with,,2648,Target
CID_5281426,Phytochemical,interacts_with,,2717,Target
CID_5281426,Phytochemical,interacts_with,,2744,Target
CID_5281426,Phytochemical,interacts_with,,28234,Target
CID_5281426,Phytochemical,interacts_with,,3028,Target
CID_5281426,Phytochemical,interacts_with,,3248,Target
CID_5281426,Phytochemical,interacts_with,,3292,Target
CID_5281426,Phytochemical,interacts_with,,351,Target
CID_5281426,Phytochemical,interacts_with,,3837,Target
CID_5281426,Phytochemical,interacts_with,,390245,Target
CID_5281426,Phytochemical,interacts_with,,412,Target
CID_5281426,Phytochemical,interacts_with,,4170,Target
CID_5281426,Phytochemical,interacts_with,,4297,Target
CID_5281426,Phytochemical,interacts_with,,43,Target
CID_5281426,Phytochemical,interacts_with,,4363,Target
CID_5281426,Phytochemical,interacts_with,,4780,Target
CID_5281426,Phytochemical,interacts_with,,51053,Target
CID_5281426,Phytochemical,interacts_with,,51752,Target
CID_5281426,Phytochemical,interacts_with,,54575,Target
CID_5281426,Phytochemical,interacts_with,,54576,Target
CID_5281426,Phytochemical,interacts_with,,54657,Target
CID_5281426,Phytochemical,interacts_with,,54658,Target
CID_5281426,Phytochemical,interacts_with,,54659,Target
CID_5281426,Phytochemical,interacts_with,,55775,Target
CID_5281426,Phytochemical,interacts_with,,5743,Target
CID_5281426,Phytochemical,interacts_with,,6311,Target
CID_5281426,Phytochemical,interacts_with,,6652,Target
CID_5281426,Phytochemical,interacts_with,,6715,Target
CID_5281426,Phytochemical,interacts_with,,7299,Target
CID_5281426,Phytochemical,interacts_with,,7366,Target
CID_5281426,Phytochemical,interacts_with,,7498,Target
CID_5281426,Phytochemical,interacts_with,,759,Target
CID_5281426,Phytochemical,interacts_with,,760,Target
CID_5281426,Phytochemical,interacts_with,,768,Target
CID_5281426,Phytochemical,interacts_with,,771,Target
CID_5281426,Phytochemical,interacts_with,,834,Target
CID_5281426,Phytochemical,interacts_with,,840,Target
CID_5281426,Phytochemical,interacts_with,,8714,Target
